,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129
zhenjiang,100.9117465,136.7619722,205.4527751,216.6504382,202.3546074,228.9103302,263.3442507,237.4081615,276.7548907,264.6720368,225.9006816,193.4141808,192.3962114,234.7525892,251.5712136,247.8534124,292.1129503,0,0,203.5053554,225.192529,141.187926,54.21793396,0,11.15340356,0,0,0,0
weifang,113.5257148,164.1143666,186.7752501,256.0414269,0,0,0,0,0,0,0,0,213.7735682,198.6368062,0,0,0,0,0,0,0,0,0,0,0,0,18.58900593,19.96105161,49.1280871
hanzhong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.73842613
chizhou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.15340356,0,0,14.51712844,0
yancheng,0,0,0,0,0,0,188.1030362,0,0,0,0,0,0,0,0,159.3343365,0,0,0,0,0,0,0,0,0,0,13.01230415,21.77569266,16.37602903
changchun,0,191.4667611,224.1303001,275.7369213,269.8061432,324.2896344,319.7751615,375.8962556,425.7767549,366.4689741,349.1192352,328.8041073,299.2829955,162.5210233,179.693724,194.7419669,155.7935735,243.3831991,165.3093742,0,0,0,69.70877224,0,0,0,128.2641409,0,0
chaozhou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shantou,88.29777817,0,0,0,0,0,188.1030362,0,255.4660529,203.5938745,0,193.4141808,235.150925,180.5789148,161.7243516,212.4457821,175.2677702,224.6614145,0,0,168.8943967,102.682128,0,0,0,13.54341861,0,0,0
xiangtan,138.7536514,205.1429583,224.1303001,236.3459325,269.8061432,228.9103302,244.5339471,296.7602018,383.1990794,366.4689741,308.046384,193.4141808,213.7735682,198.6368062,233.6018412,212.4457821,175.2677702,168.4960609,146.9416659,185.0048685,206.4264849,102.682128,61.9633531,27.26387537,13.94175445,15.80065504,13.01230415,23.59033372,22.92644065
linyi,151.3676197,287.2001416,261.4853501,354.5188988,269.8061432,228.9103302,282.1545543,257.1921749,255.4660529,244.3126494,266.9735328,232.0970169,213.7735682,180.5789148,197.6630964,159.3343365,0,0,0,0,0,0,0,0,16.73010534,15.80065504,0,0,16.37602903
maoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.28883774
pingdingshan,126.1396831,136.7619722,224.1303001,374.2143932,337.257679,190.7586085,150.482429,217.624148,255.4660529,285.0314243,184.8278304,0,171.0188546,198.6368062,179.693724,0,0,0,146.9416659,166.5043817,0,0,61.9633531,27.26387537,0,0,0,0,0
sanmenxia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xiangxi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yangzhou,0,136.7619722,186.7752501,256.0414269,269.8061432,190.7586085,244.5339471,237.4081615,255.4660529,244.3126494,205.364256,212.7555988,256.5282818,180.5789148,251.5712136,177.0381517,272.6387537,224.6614145,183.6770824,240.5063291,243.9585731,154.023192,61.9633531,19.47419669,13.94175445,0,0,12.70248739,0
yongzhou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.21793396,0,0,0,11.15340356,0,13.10082323
huaian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.36903603,0,0,0,12.70248739,0
maanshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
